Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,SAND_FLAG,SW,VSH
3326.8,8.6381,0.1021,79.0996,130.5605,48.6867,0.1841,5.9399,0.6415,0.6727,2.5584,21.1499,0.6514,0.5486,0.052,0,1,0.3013
3326.9,8.6134,0.099,81.3177,131.9869,47.1849,0.2034,5.7418,0.5829,0.6056,2.4898,21.1523,0.5942,0.5675,0.0912,0,1,0.291
3327,8.6637,0.083,82.5772,132.2833,44.24,0.2101,5.6315,0.4943,0.5473,2.4138,21.1569,0.5408,0.5696,0.1347,1,1,0.2707
3327.1,8.6637,0.0647,83.5009,132.2828,43.0559,0.2111,5.5969,0.4725,0.5291,2.3572,21.5488,0.5011,0.5127,0.1672,1,0.9895,0.2625
3327.2,8.6637,0.0538,84.1353,132.097,41.8524,0.2076,5.5823,0.4949,0.5208,2.3303,21.9408,0.4859,0.4909,0.1826,1,0.9326,0.2543
3327.3,8.6637,0.0501,84.2083,133.1491,37.5275,0.2027,5.5604,0.4751,0.4992,2.3234,22.3338,0.4875,0.4947,0.1866,1,0.911,0.2244
3327.4,8.6637,0.0486,84.305,134.6943,34.5519,0.1981,5.5636,0.5103,0.4914,2.3243,22.9231,0.4808,0.4869,0.1861,1,0.9185,0.2038
3327.5,8.6633,0.0463,84.4236,136.7178,35.1106,0.1932,5.6412,0.5163,0.4832,2.3289,23.5124,0.4862,0.5156,0.1835,1,0.9086,0.2076
3327.6,8.613,0.0456,84.4403,139.2547,36.712,0.1925,5.7848,0.46,0.4563,2.3401,24.102,0.5174,0.606,0.1771,1,0.8768,0.2186
3327.7,8.613,0.0509,84.5138,141.5077,40.0131,0.1927,5.9098,0.441,0.4397,2.3582,24.739,0.4621,0.5185,0.1668,1,0.9857,0.2415
3327.8,8.6131,0.0621,84.6539,143.4161,39.5279,0.1988,5.9367,0.4259,0.44,2.3754,25.3761,0.4344,0.4621,0.1569,1,1,0.2382
3327.9,8.6302,0.0737,84.6276,144.7914,38.4351,0.2066,5.8637,0.4251,0.4408,2.3794,26.0123,0.4051,0.4031,0.1546,1,1,0.2307
3328,8.6635,0.0782,84.5432,145.5578,35.7336,0.2191,5.7634,0.4294,0.4439,2.3642,26.4931,0.383,0.3597,0.1632,1,1,0.2119
3328.1,8.6381,0.0731,84.3926,145.5095,37.5866,0.23,5.7072,0.4206,0.4421,2.3358,26.974,0.3783,0.3384,0.1794,1,1,0.2246
3328.2,8.613,0.0621,84.252,144.7422,39.8659,0.2304,5.7035,0.4351,0.4479,2.308,27.4523,0.4016,0.3744,0.1954,1,0.9826,0.2404
3328.3,8.613,0.0506,84.076,143.5954,40.3559,0.2239,5.7233,0.4731,0.4566,2.2914,27.4925,0.4518,0.4563,0.2049,1,0.8698,0.2438
3328.4,8.613,0.0424,83.8372,141.9555,42.3951,0.2128,5.7347,0.5101,0.4648,2.2902,27.5327,0.5036,0.5373,0.2057,1,0.8115,0.2578
3328.5,8.613,0.0379,83.6461,140.9655,45.9191,0.2011,5.7318,0.5304,0.4688,2.2999,27.573,0.5442,0.5889,0.2001,1,0.8012,0.2821
3328.6,8.6132,0.0368,83.5488,140.2621,48.4335,0.189,5.7177,0.5078,0.4682,2.3168,27.6222,0.5883,0.6609,0.1905,1,0.7978,0.2995
3328.7,8.6385,0.0385,83.6332,139.9108,49.755,0.1875,5.6945,0.5239,0.4739,2.3375,27.6713,0.5777,0.6379,0.1787,1,0.8561,0.3088
3328.8,8.6637,0.043,83.8538,140.224,45.6961,0.1841,5.6624,0.5302,0.4699,2.3596,27.7206,0.5616,0.613,0.166,1,0.9263,0.2808
3328.9,8.6637,0.0494,84.1235,140.8206,41.1383,0.1882,5.6278,0.498,0.4654,2.3771,27.7865,0.5427,0.5822,0.1559,1,0.9971,0.2492
3329,8.6637,0.0556,84.428,141.7108,40.7921,0.1961,5.6037,0.4668,0.4581,2.3829,27.8523,0.5016,0.5021,0.1526,1,1,0.2469
3329.1,8.6637,0.0605,84.6196,142.8131,38.5338,0.2061,5.5927,0.4525,0.4513,2.3763,27.9178,0.4555,0.4398,0.1563,1,1,0.2313
3329.2,8.6637,0.0636,84.7243,143.9689,38.3144,0.215,5.5908,0.4341,0.4459,2.3626,27.9109,0.4355,0.4154,0.1642,1,1,0.2297
3329.3,8.6637,0.0645,84.661,145.0517,39.0525,0.2207,5.5986,0.4135,0.4336,2.3456,27.904,0.4208,0.4037,0.1739,1,1,0.2349
3329.4,8.6637,0.0621,84.4405,145.4709,38.8563,0.222,5.6009,0.4133,0.4241,2.3295,27.8966,0.4128,0.4062,0.1831,1,1,0.2335
3329.5,8.6637,0.0562,84.11,145.411,38.7119,0.2203,5.5827,0.4178,0.4218,2.3169,27.8175,0.4114,0.4116,0.1903,1,0.9662,0.2325
3329.6,8.6637,0.0488,83.5847,144.4614,38.1345,0.2179,5.5499,0.4173,0.414,2.3104,27.7384,0.4198,0.4462,0.1941,1,0.919,0.2286
3329.7,8.6637,0.043,82.8447,142.8416,35.7055,0.216,5.5239,0.3843,0.4071,2.3112,27.6602,0.4271,0.4685,0.1937,1,0.9014,0.2118
3329.8,8.6637,0.0421,81.9938,140.8392,35.3661,0.2147,5.5303,0.3561,0.4085,2.3191,27.7293,0.4122,0.4276,0.1891,1,0.9546,0.2094
3329.9,8.6637,0.046,81.1785,138.7057,35.5633,0.2124,5.5691,0.3978,0.422,2.3302,27.7983,0.3853,0.3732,0.1828,1,1,0.2108
3330,8.6635,0.0504,80.3544,136.8618,33.8773,0.2078,5.6262,0.4418,0.4441,2.3377,27.8671,0.3823,0.3628,0.1785,1,1,0.1992
3330.1,8.6385,0.0489,79.5468,135.281,32.8365,0.2037,5.6919,0.4357,0.4466,2.3387,27.8842,0.4395,0.4498,0.1779,1,0.9864,0.1919
3330.2,8.6637,0.0415,78.9894,134.4937,35.8419,0.1919,5.7646,0.4772,0.4571,2.3388,27.9013,0.5113,0.5785,0.1779,1,0.8907,0.2126
3330.3,8.6637,0.0355,78.6308,134.1383,39.2074,0.1845,5.8381,0.4976,0.4676,2.3487,27.9184,0.5717,0.6809,0.1723,1,0.8574,0.2359
3330.4,8.6637,0.0376,78.4518,134.1577,39.6132,0.1797,5.8949,0.5012,0.4742,2.3706,27.9163,0.5843,0.6868,0.1598,1,0.912,0.2388
3330.5,8.6633,0.0476,78.7896,134.8907,37.3894,0.1789,5.9001,0.5082,0.4864,2.3955,27.9142,0.5524,0.5971,0.1455,1,1,0.2234
3330.6,8.613,0.0594,79.0121,135.8536,37.5875,0.1852,5.8238,0.5339,0.5055,2.4107,27.9122,0.4931,0.4715,0.1367,1,1,0.2248
3330.7,8.613,0.0656,79.1227,137.0411,37.3339,0.1909,5.6717,0.5388,0.5123,2.4064,27.904,0.4665,0.4169,0.1391,1,1,0.223
3330.8,8.613,0.0637,79.3569,138.2284,38.0489,0.1959,5.5025,0.4883,0.502,2.3858,27.8959,0.4669,0.4265,0.1509,1,1,0.2279
3330.9,8.6132,0.0563,79.2468,139.0859,39.696,0.1976,5.3943,0.4555,0.4952,2.3584,27.8878,0.477,0.4698,0.1665,1,1,0.2394
3331,8.6385,0.0493,78.7316,139.555,36.7612,0.1934,5.3868,0.4547,0.4964,2.3369,27.8859,0.482,0.4931,0.1789,1,0.9459,0.2192
3331.1,8.6637,0.0464,78.8408,140.1819,33.7681,0.1925,5.4412,0.4479,0.5026,2.3271,27.884,0.4805,0.4766,0.1845,1,0.9326,0.1985
3331.2,8.6637,0.0472,78.5304,139.4933,32.0582,0.1921,5.5091,0.4404,0.517,2.326,27.8821,0.467,0.4268,0.1851,1,0.9723,0.1867
3331.3,8.6637,0.0483,77.5528,136.8904,29.0221,0.1902,5.5647,0.4485,0.5307,2.3285,27.874,0.4652,0.4114,0.1837,1,0.9927,0.1658
3331.4,8.6637,0.0471,76.6987,133.1489,26.9194,0.1847,5.6164,0.5118,0.5599,2.3321,27.8659,0.4861,0.4164,0.1817,1,0.9974,0.1512
3331.5,8.6637,0.0439,75.6556,129.0756,25.5339,0.1747,5.6782,0.6418,0.5988,2.3386,27.8578,0.6148,0.5555,0.178,1,0.9024,0.1417
3331.6,8.6637,0.0408,74.2522,124.6911,23.6526,0.1614,5.7553,0.6879,0.6191,2.3536,27.8497,0.7423,0.7656,0.1695,1,0.8249,0.1287
3331.7,8.6635,0.0384,72.786,121.4252,23.3339,0.147,5.8283,0.717,0.6305,2.3786,27.8417,0.7825,0.8774,0.1553,1,0.8415,0.1265
3331.8,8.6385,0.0372,71.3195,118.7732,20.7236,0.1364,5.8825,0.7655,0.6436,2.4108,27.833,0.8253,0.9498,0.1369,1,0.9082,0.1084
3331.9,8.6637,0.0389,69.8871,116.9904,20.61,0.1216,5.9172,0.7536,0.6636,2.4443,27.7325,0.9001,1.0976,0.1177,1,0.9764,0.1076
3332,8.6637,0.0446,69.3525,116.6989,21.735,0.1143,5.9262,0.726,0.6612,2.4737,27.632,0.9668,1.3247,0.1009,1,1,0.1153
3332.1,8.6637,0.0527,69.1607,116.791,24.2179,0.1121,5.8911,0.8171,0.6752,2.4934,27.5323,1.0451,1.4982,0.0895,0,1,0.1325
3332.2,8.6637,0.0592,69.2502,116.8369,25.2481,0.1133,5.8213,0.9515,0.6972,2.4998,27.5622,1.0803,1.4506,0.0858,0,1,0.1396
3332.3,8.6633,0.0616,69.8335,116.9606,25.3939,0.1184,5.7647,0.9935,0.7032,2.4953,27.5921,1.0948,1.5301,0.0883,0,1,0.1406
3332.4,8.6134,0.0608,70.4722,117.1237,26.6445,0.1194,5.7694,0.9351,0.6982,2.4865,27.6218,1.0494,1.4906,0.0934,0,1,0.1493
3332.5,8.6637,0.0595,70.6949,117.3347,27.0489,0.117,5.8259,0.7708,0.6787,2.4801,27.6479,0.9528,1.3008,0.0971,0,1,0.152
3332.6,8.6637,0.0604,71.1221,118.2201,28.2611,0.1197,5.8622,0.7437,0.6724,2.4783,27.6739,0.9368,1.2392,0.0981,0,1,0.1603
3332.7,8.6637,0.0632,71.6478,119.485,30.091,0.1257,5.8227,0.7284,0.6703,2.4766,27.7,0.9082,1.1646,0.099,0,1,0.173
3332.8,8.6637,0.0652,72.2124,121.1357,32.1624,0.1345,5.7232,0.7833,0.6803,2.468,27.734,0.8425,0.8876,0.1039,1,1,0.1872
3332.9,8.6637,0.0638,72.9044,123.2148,36.0959,0.1444,5.6383,0.8991,0.6993,2.4498,27.7681,0.7408,0.6347,0.1143,1,1,0.2144
3333,8.6637,0.0596,73.6635,125.5507,38.6947,0.153,5.6199,0.7969,0.6919,2.429,27.8019,0.6931,0.6274,0.1262,1,1,0.2324
3333.1,8.6637,0.0555,74.3997,128.0282,38.7107,0.1589,5.6451,0.6121,0.6395,2.4126,27.8095,0.7164,0.7525,0.1356,1,1,0.2324
3333.2,8.6637,0.0532,74.9803,130.1498,39.9424,0.1615,5.6714,0.5661,0.6173,2.4039,27.8171,0.7273,0.8242,0.1406,1,0.9465,0.241
3333.3,8.6637,0.0528,75.448,132.0242,39.9803,0.1619,5.6813,0.5709,0.611,2.4021,27.8247,0.723,0.8471,0.1417,1,0.9299,0.2412
3333.4,8.6637,0.0534,75.8222,133.8077,39.9403,0.1617,5.6791,0.6041,0.6112,2.405,27.8227,0.7086,0.8141,0.14,1,0.9547,0.241
3333.5,8.6637,0.0547,76.1826,134.8403,40.22,0.162,5.687,0.6516,0.6187,2.4092,27.8207,0.6787,0.7361,0.1376,1,1,0.243
3333.6,8.6637,0.0575,76.5272,135.289,37.6825,0.1633,5.7215,0.6789,0.6254,2.412,27.8187,0.6668,0.6716,0.136,1,1,0.2255
3333.7,8.6637,0.0615,76.7341,136.7016,34.7502,0.1651,5.776,0.6759,0.6258,2.4111,27.8107,0.6519,0.6403,0.1365,1,1,0.2053
3333.8,8.6637,0.0649,76.85,137.3275,32.805,0.1669,5.8194,0.6029,0.6138,2.405,27.8026,0.6678,0.7192,0.1399,1,1,0.1918
3333.9,8.6637,0.0653,76.8732,137.17,30.9502,0.1675,5.8236,0.5438,0.5948,2.3948,27.7947,0.7134,0.8698,0.1458,1,0.8942,0.179
3334,8.6637,0.062,76.5756,136.6689,29.5471,0.1655,5.7881,0.5943,0.5999,2.3837,27.8137,0.7305,0.877,0.1521,1,0.8582,0.1694
3334.1,8.6633,0.0562,76.2107,135.4753,27.9425,0.1614,5.7388,0.6621,0.6157,2.3752,27.8327,0.7231,0.8395,0.157,1,0.8494,0.1582
3334.2,8.6132,0.0507,75.774,133.456,28.2456,0.1611,5.7152,0.6849,0.6228,2.3734,27.8515,0.7136,0.812,0.1581,1,0.856,0.1603
3334.3,8.6383,0.0491,75.2616,130.9539,29.4256,0.1568,5.7438,0.7186,0.6271,2.3799,27.8566,0.7064,0.7878,0.1544,1,0.8853,0.1685
3334.4,8.6381,0.0515,74.7684,128.3387,28.7563,0.1603,5.8026,0.6917,0.6171,2.3913,27.8616,0.7247,0.8356,0.1479,1,0.8972,0.1638
3334.5,8.6134,0.0547,74.314,125.6193,29.865,0.1581,5.856,0.6428,0.615,2.4023,27.8667,0.7493,0.9435,0.1416,1,0.8869,0.1715
3334.6,8.6635,0.0545,74.1234,123.6839,28.9856,0.1486,5.8799,0.6261,0.6184,2.4103,27.8658,0.7877,1.0275,0.137,1,0.8807,0.1655
3334.7,8.6385,0.0502,74.1108,123.0376,27.2936,0.1429,5.8853,0.6318,0.6327,2.4179,27.865,0.8146,0.9633,0.1327,1,0.9291,0.1537
3334.8,8.6637,0.0458,74.3533,124.507,27.3667,0.1329,5.9008,0.7159,0.6615,2.431,27.8641,0.816,0.8434,0.1253,1,1,0.1542
3334.9,8.6637,0.0471,74.8155,126.5432,28.5337,0.1315,5.9191,0.7557,0.6681,2.4494,27.8699,0.8085,0.8246,0.1147,1,1,0.1622
3335,8.6637,0.0541,75.4411,128.6483,29.9479,0.136,5.9068,0.8442,0.6869,2.4659,27.8756,0.7789,0.8115,0.1052,1,1,0.172
3335.1,8.6637,0.0627,76.3294,130.657,32.3576,0.1456,5.851,0.8388,0.6853,2.4704,27.8814,0.7097,0.7703,0.1026,1,1,0.1886
3335.2,8.6635,0.0693,77.2058,133.1754,33.0296,0.1606,5.7655,0.748,0.6755,2.4561,27.8743,0.6422,0.6912,0.1106,1,1,0.1933
3335.3,8.6383,0.0739,78.0435,135.6486,32.6477,0.1835,5.6743,0.6322,0.6798,2.425,27.8672,0.5047,0.4569,0.1283,1,1,0.1907
3335.4,8.6381,0.0759,78.7779,137.5973,32.722,0.205,5.592,0.4953,0.6888,2.3812,27.8602,0.3836,0.2692,0.1534,1,1,0.1911
3335.5,8.613,0.0723,79.052,138.7259,34.6329,0.2211,5.5409,0.4401,0.7268,2.334,27.8772,0.3734,0.2349,0.1804,1,1,0.2041
3335.6,8.613,0.0595,78.9494,138.8169,40.2011,0.222,5.5719,0.5368,0.7511,2.2968,27.8941,0.4049,0.2813,0.2018,1,1,0.2425
3335.7,8.6134,0.0402,78.0777,136.211,47.5449,0.2057,5.7175,0.7736,0.7702,2.2864,27.911,0.613,0.5986,0.2079,1,0.7724,0.2988
3335.8,8.6637,0.0238,77.0153,133.2759,56.5496,0.1758,5.9628,0.9119,0.8007,2.3152,27.909,0.9799,1.3128,0.1916,1,0.6018,0.3552
3335.9,8.664,0.0208,75.8542,129.8356,63.8931,0.1513,6.2199,0.9443,0.8579,2.3784,27.9071,1.2774,1.8109,0.1555,1,0.6344,0.4062
3336,8.6976,0.0318,74.6356,124.6574,64.0468,0.1348,6.4099,1.1248,0.9244,2.4548,27.9051,1.4665,2.267,0.1118,1,0.7731,0.4072
3336.1,8.6976,0.0486,73.8223,121.3531,64.7598,0.1302,6.4955,1.3347,1.0087,2.5189,27.8971,1.6189,2.431,0.0751,0,1,0.4121
3336.2,8.6976,0.0616,73.2671,119.3058,66.5363,0.1323,6.4872,1.4538,1.0926,2.5579,27.889,1.6458,2.2544,0.0527,0,1,0.4244
3336.3,8.6976,0.0666,72.939,118.7669,67.2514,0.1356,6.4213,1.4178,1.1147,2.5716,27.8809,1.6482,2.2158,0.0448,0,1,0.4293
3336.4,8.6976,0.0661,72.8572,119.9629,66.5477,0.1376,6.3541,1.4383,1.1734,2.5711,27.8728,1.6508,2.0771,0.0451,0,1,0.4247
3336.5,8.6976,0.0646,72.8959,122.1839,61.7143,0.1389,6.3121,1.4715,1.2072,2.5658,27.8647,1.6338,1.9262,0.0481,0,1,0.3913
3336.6,8.6976,0.0655,72.3397,122.3589,57.904,0.1407,6.2803,1.505,1.2413,2.5586,27.8566,1.6167,1.7748,0.0522,0,1,0.365
3336.7,8.6975,0.0686,71.9716,122.4956,54.6553,0.1428,6.2315,1.5766,1.3105,2.5465,27.8547,1.5777,1.5372,0.059,0,1,0.3426
3336.8,8.6807,0.0715,71.7627,122.5744,52.1229,0.1451,6.1639,1.5774,1.361,2.528,27.8528,1.5283,1.411,0.0696,0,1,0.3252
3336.9,8.6975,0.069,71.6466,121.73,45.5492,0.1393,6.104,1.5128,1.3936,2.5062,27.8486,1.4705,1.3083,0.0821,0,1,0.2798
3337,8.6807,0.0594,71.6716,120.994,41.4036,0.1314,6.0882,1.5341,1.4574,2.4892,27.4468,1.3739,1.0721,0.0919,0,1,0.2511
3337.1,8.6976,0.0489,71.84,120.3704,39.5086,0.1203,6.145,1.5647,1.5027,2.4867,27.0451,1.4293,1.1093,0.0934,0,1,0.238
3337.2,8.6976,0.0455,72.1254,120.108,40.341,0.1097,6.2699,1.4683,1.4811,2.5043,26.642,1.5986,1.6243,0.0834,0,1,0.2437
3337.3,8.6976,0.0514,72.0926,119.9062,41.8623,0.1041,6.4169,1.4489,1.4805,2.5352,25.9954,1.7036,1.9469,0.0657,0,1,0.2541
3337.4,8.6976,0.0615,71.6691,119.769,43.8602,0.1062,6.5021,1.4633,1.4935,2.564,25.3488,1.7164,1.9695,0.0492,0,1,0.2679
3337.5,8.6976,0.0697,71.4452,120.1245,46.5296,0.1141,6.4756,1.4469,1.5029,2.5783,24.7056,1.6895,1.8947,0.041,0,1,0.2863
3337.6,8.6976,0.0737,71.4416,120.6218,49.2305,0.1245,6.3542,1.4309,1.5003,2.5756,24.6612,1.6433,1.804,0.0425,0,1,0.3049
3337.7,8.6975,0.0734,71.743,121.2794,51.8584,0.1345,6.206,1.4028,1.5121,2.5618,24.6168,1.5207,1.535,0.0503,0,1,0.3231
3337.8,8.6807,0.0699,72.3032,123.2022,53.8498,0.1448,6.0861,1.4615,1.5188,2.5422,24.5728,1.4252,1.3058,0.0615,0,1,0.3369
3337.9,8.6975,0.0646,72.8953,125.1979,54.8535,0.1487,6.0188,1.457,1.4982,2.5215,24.6154,1.4327,1.31,0.0733,0,1,0.3438
3338,8.6806,0.0597,73.4769,126.9956,54.1105,0.1545,6.0058,1.405,1.4736,2.5029,24.6581,1.466,1.4566,0.084,0,1,0.3388
3338.1,8.6807,0.0571,73.8498,128.1828,52.37,0.1539,6.0433,1.4117,1.4576,2.4896,24.7019,1.4491,1.4237,0.0916,0,1,0.3267
3338.2,8.6976,0.0563,74.131,128.9805,51.0989,0.1542,6.1168,1.3876,1.4524,2.4808,24.9496,1.3967,1.3301,0.0967,0,1,0.3179
3338.3,8.6973,0.0562,74.3013,129.1817,51.4465,0.1532,6.19,1.3566,1.4457,2.4756,25.1973,1.3436,1.2311,0.0997,0,1,0.3204
3338.4,8.6637,0.0557,74.2994,128.769,49.7186,0.1535,6.2203,1.2983,1.4367,2.4738,25.4454,1.2745,1.1017,0.1007,0,1,0.3085
3338.5,8.6637,0.0556,74.1651,128.0422,48.5249,0.151,6.1982,1.2855,1.4224,2.4761,25.7653,1.2054,1.0208,0.0994,0,1,0.3001
3338.6,8.6638,0.0561,73.7901,126.912,49.761,0.1475,6.1402,1.2753,1.4007,2.4818,26.0851,1.2165,1.0609,0.0962,0,1,0.3087
3338.7,8.6806,0.0567,73.1995,125.5585,50.8309,0.1408,6.0778,1.2515,1.3744,2.4883,26.4048,1.284,1.2142,0.0925,0,1,0.3161
3338.8,8.6805,0.0573,72.5656,124.223,49.3315,0.1373,6.0338,1.2842,1.3791,2.4947,26.6741,1.3195,1.3099,0.0888,0,1,0.3058
3338.9,8.6637,0.0585,72.0634,123.2621,46.7565,0.1328,6.0237,1.3302,1.3822,2.5019,26.9434,1.3517,1.3579,0.0847,0,1,0.2881
3339,8.6637,0.0614,71.6391,122.8675,44.0914,0.1316,6.0561,1.3497,1.388,2.5101,27.2105,1.3825,1.4257,0.08,0,1,0.2697
3339.1,8.664,0.066,71.2841,122.7312,42.0392,0.1347,6.1141,1.3547,1.3977,2.5179,27.0893,1.4189,1.4793,0.0755,0,1,0.2554
3339.2,8.6973,0.0689,71.0988,122.5848,43.8162,0.1385,6.1749,1.3674,1.4041,2.5207,26.9681,1.4218,1.4389,0.0739,0,1,0.2675
3339.3,8.6637,0.0671,70.9346,122.7322,48.4926,0.1456,6.2126,1.4235,1.431,2.5157,26.8481,1.3863,1.3205,0.0767,0,1,0.2997
3339.4,8.6638,0.0611,70.817,122.9977,53.5704,0.1474,6.2313,1.4388,1.4396,2.5067,26.9398,1.3892,1.291,0.0818,0,1,0.335
3339.5,8.6807,0.0549,70.956,122.8929,53.3526,0.1438,6.2456,1.4169,1.4463,2.5005,27.0315,1.4488,1.3717,0.0854,0,1,0.3335
3339.6,8.6973,0.051,70.9318,122.85,52.5827,0.1406,6.2574,1.4641,1.4577,2.5005,27.1232,1.4776,1.4273,0.0855,0,1,0.3282
3339.7,8.664,0.0504,70.8061,122.8388,50.9587,0.1385,6.2517,1.5131,1.4634,2.5074,27.2026,1.5578,1.5717,0.0815,0,1,0.3169
3339.8,8.6973,0.0524,70.8457,122.6768,53.3182,0.1303,6.2299,1.5773,1.4769,2.5186,27.2821,1.6523,1.7489,0.0751,0,1,0.3331
3339.9,8.6637,0.0557,70.8562,122.6037,55.3111,0.1241,6.223,1.6255,1.4796,2.5303,27.3604,1.6884,1.7913,0.0685,0,1,0.347
3340,8.6637,0.0581,70.8486,122.5956,54.0248,0.1152,6.2406,1.6457,1.4753,2.5378,27.2622,1.7122,1.8282,0.0641,0,1,0.3383
3340.1,8.664,0.0589,71.1076,122.1768,49.2937,0.1056,6.2514,1.6481,1.4703,2.5397,27.164,1.7298,1.87,0.063,0,1,0.3057
3340.2,8.6973,0.0579,71.1875,121.7279,43.9176,0.1026,6.2091,1.6118,1.4565,2.5371,27.0636,1.7262,1.9062,0.0645,0,1,0.2686
3340.3,8.6637,0.056,71.0857,121.2539,38.7708,0.1012,6.1147,1.5735,1.4317,2.5332,26.5944,1.6831,1.8585,0.0667,0,1,0.2331
3340.4,8.6633,0.0546,71.1947,121.461,33.6743,0.105,5.9916,1.5106,1.4046,2.53,26.1253,1.6376,1.7971,0.0686,0,1,0.1979
3340.5,8.6131,0.0549,71.3243,121.8979,31.2661,0.1185,5.8718,1.4381,1.3708,2.527,25.6568,1.5877,1.7274,0.0703,0,1,0.1811
3340.6,8.6217,0.0575,71.4731,122.5927,32.7956,0.1229,5.788,1.4068,1.3483,2.5226,25.3153,1.5187,1.5873,0.0727,0,1,0.1915
3340.7,8.6637,0.0603,71.8735,123.3785,36.9164,0.131,5.7655,1.3484,1.3102,2.5165,24.9738,1.4094,1.3913,0.0763,0,1,0.22
3340.8,8.6637,0.0613,72.241,124.1776,39.4495,0.136,5.8119,1.2924,1.2685,2.5118,24.6332,1.3477,1.3009,0.079,0,1,0.2375
3340.9,8.6637,0.0613,72.5282,124.9883,41.2658,0.1379,5.8828,1.2491,1.2255,2.5117,24.4498,1.295,1.3237,0.079,0,1,0.25
3341,8.6637,0.0623,73.095,126.235,42.827,0.1387,5.9304,1.1379,1.1679,2.5144,24.2664,1.2363,1.3279,0.0775,0,1,0.2609
3341.1,8.6637,0.0651,73.6862,127.634,42.7986,0.1401,5.9775,1.1193,1.1315,2.5141,24.0858,1.1162,1.1608,0.0776,0,1,0.2607
3341.2,8.6633,0.0687,74.2459,129.196,41.0497,0.1465,6.0738,1.075,1.1144,2.5074,24.3718,1.0784,1.072,0.0814,0,1,0.2487
3341.3,8.613,0.0725,74.7352,130.7893,38.577,0.1518,6.2123,1.021,1.091,2.4958,24.6578,1.0438,1.0326,0.0881,0,1,0.2317
3341.4,8.6134,0.0758,75.164,132.2019,36.1165,0.1573,6.3217,0.969,1.07,2.4816,24.9443,1.0155,0.994,0.0962,0,1,0.2147
3341.5,8.6637,0.077,75.4872,133.1823,34.3002,0.1568,6.3461,0.9462,1.0529,2.4654,25.3057,0.9807,0.9319,0.1054,1,1,0.2021
3341.6,8.6637,0.0745,75.6396,133.8316,33.5926,0.1552,6.2967,0.9489,1.0424,2.4486,25.667,0.9342,0.8497,0.115,1,1,0.1972
3341.7,8.664,0.0682,75.6996,134.0678,34.332,0.1515,6.2198,0.9462,1.0317,2.4346,26.0285,0.9026,0.7921,0.123,1,1,0.2022
3341.8,8.6976,0.0605,75.6321,133.3805,36.5106,0.1473,6.1585,0.9549,1.0224,2.4285,26.4164,0.8956,0.7933,0.1266,1,1,0.2173
3341.9,8.6973,0.0554,75.4467,132.6199,36.371,0.15,6.1302,0.9611,1.0126,2.432,26.8043,0.9192,0.8432,0.1246,1,1,0.2163
3342,8.6637,0.0552,75.1745,131.8057,38.2311,0.1507,6.1278,0.9742,1.0097,2.4424,27.1913,0.9567,0.9354,0.1187,1,1,0.2291
3342.1,8.6637,0.059,74.7406,130.8939,39.8111,0.149,6.1228,0.9323,1.0009,2.4544,27.4093,0.9986,1.0471,0.1118,1,1,0.24
3342.2,8.6637,0.0635,74.3232,130.1388,41.6516,0.1449,6.114,0.9126,0.9958,2.4637,27.6274,1.0185,1.0722,0.1065,1,1,0.2527
3342.3,8.664,0.0649,73.9233,129.5307,42.8225,0.1417,6.137,1.03,1.0151,2.4695,27.8442,0.9981,0.9962,0.1031,1,1,0.2605
3342.4,8.6973,0.0663,73.5755,129.3047,43.9856,0.1385,6.1601,1.0258,1.017,2.4754,27.8611,1.0412,1.0947,0.0998,0,1,0.2689
3342.5,8.6637,0.065,73.4427,129.1024,43.8038,0.1435,6.2118,1.0054,1.0224,2.4788,27.878,1.0709,1.1417,0.0978,0,1,0.2676
3342.6,8.6637,0.063,73.4259,128.9085,42.9215,0.1483,6.253,1.0284,1.0424,2.4788,27.8946,1.081,1.1443,0.0978,0,1,0.2615
3342.7,8.6637,0.0615,73.3436,128.6719,43.1131,0.1531,6.287,1.0636,1.0679,2.476,27.8677,1.0824,1.0864,0.0994,0,1,0.2628
3342.8,8.6637,0.0608,73.3539,128.4687,43.9243,0.1569,6.3225,1.0726,1.0827,2.4737,27.8408,1.1049,1.1047,0.1007,1,1,0.2683
3342.9,8.664,0.0608,73.4188,128.28,47.58,0.1589,6.3534,1.0917,1.098,2.4737,27.8142,1.1324,1.1453,0.1007,1,1,0.2936
3343,8.6976,0.0616,73.3264,127.9679,49.9578,0.1568,6.3754,1.1187,1.1272,2.4766,27.8311,1.1616,1.1804,0.0991,0,1,0.31
3343.1,8.6975,0.0628,73.1337,127.6578,51.2331,0.1552,6.3894,1.1333,1.1456,2.4812,27.8479,1.1903,1.2011,0.0965,0,1,0.3187
3343.2,8.6805,0.0632,72.8515,127.3388,54.3672,0.1553,6.3959,1.1735,1.1757,2.4858,27.8647,1.203,1.1816,0.0938,0,1,0.3404
3343.3,8.6637,0.062,72.4198,126.4843,55.9754,0.1522,6.402,1.2182,1.2149,2.488,27.8628,1.2431,1.1921,0.0926,0,1,0.3515
3343.4,8.664,0.0591,71.9443,125.7226,58.2124,0.1442,6.4029,1.2489,1.2511,2.488,27.8609,1.3006,1.2506,0.0926,0,1,0.367
